Device: cpu
Observation dim: 129
Loading Stage 7 checkpoint: checkpoints/stage_7_mastered.pt
[Episode   540] stage_8A_size        bucket=small_obs0     bucket_success=1.000 total_episodes=  540 avg_len=30.3 return=11.097
[Episode   550] stage_8A_size        bucket=large_obs0     bucket_success=0.990 total_episodes=  550 avg_len=31.9 return=10.977
[Episode   560] stage_8A_size        bucket=large_obs0     bucket_success=0.990 total_episodes=  560 avg_len=32.7 return=10.969
[Episode   570] stage_8A_size        bucket=small_obs0     bucket_success=1.000 total_episodes=  570 avg_len=33.1 return=10.965
[Episode   580] stage_8A_size        bucket=small_obs0     bucket_success=1.000 total_episodes=  580 avg_len=35.3 return=10.837
[Episode   590] stage_8A_size        bucket=large_obs0     bucket_success=0.980 total_episodes=  590 avg_len=35.5 return=10.835
[Episode   600] stage_8A_size        bucket=small_obs0     bucket_success=1.000 total_episodes=  600 avg_len=38.9 return=10.593
[Episode   610] stage_8A_size        bucket=large_obs0     bucket_success=0.960 total_episodes=  610 avg_len=40.8 return=10.574
[Episode   620] stage_8A_size        bucket=small_obs0     bucket_success=1.000 total_episodes=  620 avg_len=41.8 return=10.458
[Episode   630] stage_8A_size        bucket=small_obs0     bucket_success=1.000 total_episodes=  630 avg_len=44.4 return=10.330
[Episode   640] stage_8A_size        bucket=large_obs0     bucket_success=0.940 total_episodes=  640 avg_len=43.1 return=10.343
[Episode   650] stage_8A_size        bucket=large_obs0     bucket_success=0.940 total_episodes=  650 avg_len=41.8 return=10.460
[Episode   660] stage_8A_size        bucket=large_obs0     bucket_success=0.940 total_episodes=  660 avg_len=43.4 return=10.444
[Episode   670] stage_8A_size        bucket=small_obs0     bucket_success=1.000 total_episodes=  670 avg_len=44.9 return=10.327
[Episode   680] stage_8A_size        bucket=large_obs0     bucket_success=0.920 total_episodes=  680 avg_len=44.5 return=10.335
[Episode   690] stage_8A_size        bucket=large_obs0     bucket_success=0.910 total_episodes=  690 avg_len=45.3 return=10.225
[Episode   700] stage_8A_size        bucket=small_obs0     bucket_success=1.000 total_episodes=  700 avg_len=42.5 return=10.461
[Episode   710] stage_8A_size        bucket=large_obs0     bucket_success=0.900 total_episodes=  710 avg_len=41.8 return=10.366
[Episode   720] stage_8A_size        bucket=small_obs0     bucket_success=1.000 total_episodes=  720 avg_len=40.4 return=10.486
[Episode   730] stage_8A_size        bucket=large_obs0     bucket_success=0.910 total_episodes=  730 avg_len=37.5 return=10.617
[Episode   740] stage_8A_size        bucket=small_obs0     bucket_success=1.000 total_episodes=  740 avg_len=38.4 return=10.608
[Episode   750] stage_8A_size        bucket=small_obs0     bucket_success=1.000 total_episodes=  750 avg_len=37.8 return=10.614
[Episode   760] stage_8A_size        bucket=small_obs0     bucket_success=1.000 total_episodes=  760 avg_len=36.0 return=10.632
[Episode   770] stage_8A_size        bucket=large_obs0     bucket_success=0.920 total_episodes=  770 avg_len=33.9 return=10.755
[Episode   780] stage_8A_size        bucket=large_obs0     bucket_success=0.920 total_episodes=  780 avg_len=32.3 return=10.873
[Episode   790] stage_8A_size        bucket=small_obs0     bucket_success=1.000 total_episodes=  790 avg_len=31.1 return=10.879
[Episode   800] stage_8A_size        bucket=small_obs0     bucket_success=1.000 total_episodes=  800 avg_len=30.5 return=10.885
[Episode   810] stage_8A_size        bucket=small_obs0     bucket_success=1.000 total_episodes=  810 avg_len=29.0 return=11.002
[Episode   820] stage_8A_size        bucket=small_obs0     bucket_success=1.000 total_episodes=  820 avg_len=29.4 return=10.998
[Episode   830] stage_8A_size        bucket=small_obs0     bucket_success=1.000 total_episodes=  830 avg_len=30.2 return=10.990
[Episode   840] stage_8A_size        bucket=large_obs0     bucket_success=0.950 total_episodes=  840 avg_len=30.1 return=10.991
[Episode   850] stage_8A_size        bucket=large_obs0     bucket_success=0.950 total_episodes=  850 avg_len=29.7 return=10.995
[Episode   860] stage_8A_size        bucket=large_obs0     bucket_success=0.950 total_episodes=  860 avg_len=29.6 return=10.996
[Episode   870] stage_8A_size        bucket=large_obs0     bucket_success=0.960 total_episodes=  870 avg_len=29.9 return=10.993
[Episode   880] stage_8A_size        bucket=small_obs0     bucket_success=1.000 total_episodes=  880 avg_len=29.5 return=10.997
[Episode   890] stage_8A_size        bucket=small_obs0     bucket_success=1.000 total_episodes=  890 avg_len=28.5 return=11.115
[Episode   900] stage_8A_size        bucket=large_obs0     bucket_success=0.980 total_episodes=  900 avg_len=28.7 return=11.113
[Episode   910] stage_8A_size        bucket=small_obs0     bucket_success=1.000 total_episodes=  910 avg_len=28.4 return=11.116
[Episode   920] stage_8A_size        bucket=large_obs0     bucket_success=0.990 total_episodes=  920 avg_len=28.0 return=11.120
[Episode   930] stage_8A_size        bucket=large_obs0     bucket_success=0.990 total_episodes=  930 avg_len=27.3 return=11.127
[Episode   940] stage_8A_size        bucket=large_obs0     bucket_success=0.990 total_episodes=  940 avg_len=27.6 return=11.124
[Episode   950] stage_8A_size        bucket=small_obs0     bucket_success=1.000 total_episodes=  950 avg_len=27.6 return=11.124
[Episode   960] stage_8A_size        bucket=small_obs0     bucket_success=1.000 total_episodes=  960 avg_len=27.4 return=11.126
[Episode   970] stage_8A_size        bucket=large_obs0     bucket_success=0.980 total_episodes=  970 avg_len=29.0 return=11.008
[Episode   980] stage_8A_size        bucket=small_obs0     bucket_success=1.000 total_episodes=  980 avg_len=29.8 return=11.000
[Episode   990] stage_8A_size        bucket=large_obs0     bucket_success=0.970 total_episodes=  990 avg_len=31.5 return=10.877
[Episode  1000] stage_8A_size        bucket=large_obs0     bucket_success=0.980 total_episodes= 1000 avg_len=32.3 return=10.869
[Episode  1010] stage_8A_size        bucket=large_obs0     bucket_success=0.980 total_episodes= 1010 avg_len=32.9 return=10.863
[Episode  1020] stage_8A_size        bucket=large_obs0     bucket_success=0.980 total_episodes= 1020 avg_len=32.8 return=10.864
[Episode  1030] stage_8A_size        bucket=small_obs0     bucket_success=1.000 total_episodes= 1030 avg_len=32.7 return=10.865
[Episode  1040] stage_8A_size        bucket=large_obs0     bucket_success=0.980 total_episodes= 1040 avg_len=32.4 return=10.869
