scenario,seed,action_mode,success,episode_length,return,target_moves,obstacle_moves,successful_pushes,final_target_distance,final_obstacle_blocking
combined_shorter,103316,stochastic,1,103,10.27,5,10,15,0,0
combined_shorter,103317,stochastic,1,55,10.75,5,4,9,0,0
combined_shorter,103318,stochastic,0,200,-1.6000000000000014,1,7,8,4,1
combined_shorter,103319,stochastic,1,43,10.87,5,4,9,0,0
combined_shorter,103320,stochastic,1,146,9.839999999999998,5,8,13,0,0
combined_shorter,103321,stochastic,0,200,-1.1000000000000012,3,4,7,2,0
combined_shorter,103322,stochastic,1,51,10.79,5,4,9,0,0
combined_shorter,103323,stochastic,1,113,10.169999999999998,5,4,9,0,0
combined_shorter,103324,stochastic,1,70,10.6,5,4,9,0,0
combined_shorter,103325,stochastic,1,21,11.09,5,4,9,0,0
combined_shorter,103326,stochastic,1,71,10.59,5,5,10,0,0
combined_shorter,103327,stochastic,1,41,10.889999999999999,5,4,9,0,0
combined_shorter,103328,stochastic,1,46,10.84,5,4,9,0,0
combined_shorter,103329,stochastic,1,53,10.77,5,8,13,0,0
combined_shorter,103330,stochastic,1,35,10.95,5,4,9,0,0
combined_shorter,103331,stochastic,1,99,10.309999999999999,5,4,9,0,0
combined_shorter,103332,stochastic,1,48,10.82,5,4,9,0,0
combined_shorter,103333,stochastic,1,75,10.549999999999999,5,4,9,0,0
combined_shorter,103334,stochastic,1,141,9.889999999999999,5,8,13,0,0
combined_shorter,103335,stochastic,1,73,10.569999999999999,5,4,9,0,0
combined_shorter,103336,stochastic,1,38,10.92,5,3,8,0,0
combined_shorter,103337,stochastic,1,113,10.169999999999998,5,10,15,0,0
combined_shorter,103338,stochastic,1,116,10.139999999999999,5,4,9,0,0
combined_shorter,103339,stochastic,1,54,10.76,5,4,9,0,0
combined_shorter,103340,stochastic,1,32,10.98,5,4,9,0,0
combined_shorter,103341,stochastic,1,51,10.79,5,4,9,0,0
combined_shorter,103342,stochastic,0,200,-1.5000000000000013,1,8,9,4,0
combined_shorter,103343,stochastic,1,60,10.7,5,4,9,0,0
combined_shorter,103344,stochastic,0,200,-1.500000000000001,1,4,5,4,0
combined_shorter,103345,stochastic,1,49,10.809999999999999,5,4,9,0,0
combined_shorter,103346,stochastic,0,200,-1.100000000000001,3,7,10,2,0
combined_shorter,103347,stochastic,1,70,10.6,5,7,12,0,0
combined_shorter,103348,stochastic,1,27,11.03,5,4,9,0,0
combined_shorter,103349,stochastic,1,46,10.84,5,4,9,0,0
combined_shorter,103350,stochastic,1,88,10.42,5,7,12,0,0
combined_shorter,103351,stochastic,1,105,10.249999999999998,5,9,14,0,0
combined_shorter,103352,stochastic,1,105,10.249999999999998,5,4,9,0,0
combined_shorter,103353,stochastic,1,38,10.92,5,7,12,0,0
combined_shorter,103354,stochastic,1,150,9.799999999999999,5,4,9,0,0
combined_shorter,103355,stochastic,1,54,10.76,5,4,9,0,0
combined_shorter,103356,stochastic,0,200,-1.500000000000001,1,4,5,4,0
combined_shorter,103357,stochastic,1,56,10.74,5,4,9,0,0
combined_shorter,103358,stochastic,1,60,10.7,5,4,9,0,0
combined_shorter,103359,stochastic,1,34,10.959999999999999,5,4,9,0,0
combined_shorter,103360,stochastic,1,104,10.26,5,4,9,0,0
combined_shorter,103361,stochastic,1,101,10.29,5,4,9,0,0
combined_shorter,103362,stochastic,1,79,10.51,5,9,14,0,0
combined_shorter,103363,stochastic,0,200,-1.1000000000000012,7,4,11,2,0
combined_shorter,103364,stochastic,1,38,10.92,5,3,8,0,0
combined_shorter,103365,stochastic,1,122,10.079999999999998,5,8,13,0,0
combined_shorter,103366,stochastic,1,91,10.389999999999999,5,8,13,0,0
combined_shorter,103367,stochastic,1,70,10.6,5,4,9,0,0
combined_shorter,103368,stochastic,1,183,9.469999999999999,5,10,15,0,0
combined_shorter,103369,stochastic,1,126,10.04,5,10,15,0,0
combined_shorter,103370,stochastic,1,52,10.78,5,3,8,0,0
combined_shorter,103371,stochastic,1,107,10.229999999999999,5,9,14,0,0
combined_shorter,103372,stochastic,1,34,10.959999999999999,5,10,15,0,0
combined_shorter,103373,stochastic,1,47,10.83,5,4,9,0,0
combined_shorter,103374,stochastic,0,200,-1.500000000000001,1,10,11,4,0
combined_shorter,103375,stochastic,1,57,10.729999999999999,5,4,9,0,0
combined_shorter,103376,stochastic,0,200,-1.7000000000000015,1,5,6,4,2
combined_shorter,103377,stochastic,1,57,10.73,5,10,15,0,0
combined_shorter,103378,stochastic,1,87,10.43,5,4,9,0,0
combined_shorter,103379,stochastic,1,119,10.11,5,5,10,0,0
combined_shorter,103380,stochastic,1,126,10.04,5,4,9,0,0
combined_shorter,103381,stochastic,0,200,-1.5000000000000013,1,5,6,4,0
combined_shorter,103382,stochastic,1,71,10.59,5,4,9,0,0
combined_shorter,103383,stochastic,1,64,10.66,5,4,9,0,0
combined_shorter,103384,stochastic,1,114,10.159999999999998,5,4,9,0,0
combined_shorter,103385,stochastic,1,50,10.799999999999999,5,10,15,0,0
combined_shorter,103386,stochastic,1,83,10.469999999999999,5,4,9,0,0
combined_shorter,103387,stochastic,1,64,10.66,5,4,9,0,0
combined_shorter,103388,stochastic,1,89,10.409999999999998,5,4,9,0,0
combined_shorter,103389,stochastic,1,108,10.219999999999999,5,6,11,0,0
combined_shorter,103390,stochastic,1,40,10.899999999999999,5,4,9,0,0
combined_shorter,103391,stochastic,1,110,10.2,5,8,13,0,0
combined_shorter,103392,stochastic,1,57,10.73,5,9,14,0,0
combined_shorter,103393,stochastic,1,37,10.93,5,5,10,0,0
combined_shorter,103394,stochastic,1,40,10.899999999999999,5,3,8,0,0
combined_shorter,103395,stochastic,1,48,10.82,5,4,9,0,0
combined_shorter,103396,stochastic,1,82,10.479999999999999,5,4,9,0,0
combined_shorter,103397,stochastic,1,109,10.209999999999999,5,4,9,0,0
combined_shorter,103398,stochastic,1,110,10.2,5,7,12,0,0
combined_shorter,103399,stochastic,1,106,10.239999999999998,5,4,9,0,0
stress_two_blocks,104400,stochastic,0,200,-1.6000000000000012,1,4,5,6,4
stress_two_blocks,104401,stochastic,0,200,-1.1000000000000014,3,4,7,4,3
stress_two_blocks,104402,stochastic,0,200,-1.1000000000000014,3,4,7,4,3
stress_two_blocks,104403,stochastic,0,200,-1.0000000000000016,3,5,8,4,2
stress_two_blocks,104404,stochastic,0,200,-1.1000000000000012,3,4,7,4,3
stress_two_blocks,104405,stochastic,1,113,10.87,7,7,14,0,0
stress_two_blocks,104406,stochastic,1,95,11.049999999999999,7,8,15,0,0
stress_two_blocks,104407,stochastic,0,200,-1.0000000000000009,3,5,8,4,2
stress_two_blocks,104408,stochastic,1,140,10.6,7,7,14,0,0
stress_two_blocks,104409,stochastic,0,200,-1.100000000000001,3,4,7,4,3
stress_two_blocks,104410,stochastic,0,200,-1.0000000000000009,3,5,8,4,2
stress_two_blocks,104411,stochastic,1,56,11.44,7,8,15,0,0
stress_two_blocks,104412,stochastic,0,200,-1.100000000000001,3,4,7,4,3
stress_two_blocks,104413,stochastic,0,200,-0.9000000000000009,3,6,9,4,1
stress_two_blocks,104414,stochastic,1,104,10.959999999999999,7,8,15,0,0
stress_two_blocks,104415,stochastic,0,200,-0.8000000000000013,3,8,11,4,0
stress_two_blocks,104416,stochastic,0,200,-0.8000000000000007,3,8,11,4,0
stress_two_blocks,104417,stochastic,1,110,10.899999999999999,7,7,14,0,0
stress_two_blocks,104418,stochastic,0,200,-0.9000000000000009,3,6,9,4,1
stress_two_blocks,104419,stochastic,0,200,-0.9000000000000008,3,6,9,4,1
stress_two_blocks,104420,stochastic,1,177,10.229999999999999,7,8,15,0,0
stress_two_blocks,104421,stochastic,1,158,10.419999999999998,7,7,14,0,0
stress_two_blocks,104422,stochastic,0,200,-1.1000000000000012,3,4,7,4,3
stress_two_blocks,104423,stochastic,0,200,-1.000000000000001,3,5,8,4,2
stress_two_blocks,104424,stochastic,1,82,11.18,7,7,14,0,0
stress_two_blocks,104425,stochastic,1,65,11.35,7,7,14,0,0
stress_two_blocks,104426,stochastic,1,79,11.209999999999999,7,8,15,0,0
stress_two_blocks,104427,stochastic,1,85,11.149999999999999,7,7,14,0,0
stress_two_blocks,104428,stochastic,0,200,-1.000000000000001,3,5,8,4,2
stress_two_blocks,104429,stochastic,1,107,10.93,7,8,15,0,0
stress_two_blocks,104430,stochastic,0,200,-1.1000000000000012,3,4,7,4,3
stress_two_blocks,104431,stochastic,1,60,11.399999999999999,7,7,14,0,0
stress_two_blocks,104432,stochastic,1,50,11.5,7,7,14,0,0
stress_two_blocks,104433,stochastic,0,200,-1.500000000000001,1,3,4,6,3
stress_two_blocks,104434,stochastic,0,200,-1.000000000000001,3,5,8,4,2
stress_two_blocks,104435,stochastic,0,200,-1.1000000000000012,3,4,7,4,3
stress_two_blocks,104436,stochastic,0,200,-1.1000000000000008,3,4,7,4,3
stress_two_blocks,104437,stochastic,0,200,-1.000000000000001,3,4,7,4,2
stress_two_blocks,104438,stochastic,0,200,-1.1000000000000012,3,4,7,4,3
stress_two_blocks,104439,stochastic,1,57,11.43,7,8,15,0,0
stress_two_blocks,104440,stochastic,0,200,-1.1000000000000012,3,4,7,4,3
stress_two_blocks,104441,stochastic,0,200,-0.8000000000000014,3,7,10,4,0
stress_two_blocks,104442,stochastic,0,200,-1.000000000000001,2,7,9,5,0
stress_two_blocks,104443,stochastic,0,200,-0.9000000000000008,3,6,9,4,1
stress_two_blocks,104444,stochastic,0,200,-1.400000000000001,0,7,7,7,0
stress_two_blocks,104445,stochastic,0,200,-1.000000000000001,3,5,8,4,2
stress_two_blocks,104446,stochastic,0,200,-1.100000000000001,3,4,7,4,3
stress_two_blocks,104447,stochastic,0,200,-1.1000000000000014,3,4,7,4,3
stress_two_blocks,104448,stochastic,0,200,-1.0000000000000009,3,5,8,4,2
stress_two_blocks,104449,stochastic,1,69,11.309999999999999,7,7,14,0,0
stress_two_blocks,104450,stochastic,1,84,11.159999999999998,7,8,15,0,0
stress_two_blocks,104451,stochastic,0,200,-1.1000000000000012,3,4,7,4,3
stress_two_blocks,104452,stochastic,1,70,11.299999999999999,7,7,14,0,0
stress_two_blocks,104453,stochastic,1,150,10.5,7,8,15,0,0
stress_two_blocks,104454,stochastic,0,200,-1.8000000000000016,1,0,1,6,6
stress_two_blocks,104455,stochastic,0,200,-1.100000000000001,3,4,7,4,3
stress_two_blocks,104456,stochastic,1,61,11.389999999999999,7,7,14,0,0
stress_two_blocks,104457,stochastic,0,200,-1.0000000000000013,3,5,8,4,2
stress_two_blocks,104458,stochastic,0,200,-1.100000000000001,3,4,7,4,3
stress_two_blocks,104459,stochastic,0,200,-1.1000000000000014,3,4,7,4,3
stress_two_blocks,104460,stochastic,1,109,10.909999999999998,7,7,14,0,0
stress_two_blocks,104461,stochastic,0,200,-0.9000000000000011,3,6,9,4,1
stress_two_blocks,104462,stochastic,0,200,-1.000000000000001,3,5,8,4,2
stress_two_blocks,104463,stochastic,0,200,-1.1000000000000012,3,4,7,4,3
stress_two_blocks,104464,stochastic,1,113,10.87,7,7,14,0,0
stress_two_blocks,104465,stochastic,0,200,-1.100000000000001,3,4,7,4,3
stress_two_blocks,104466,stochastic,1,51,11.489999999999998,7,7,14,0,0
stress_two_blocks,104467,stochastic,1,89,11.11,7,7,14,0,0
stress_two_blocks,104468,stochastic,0,200,-0.9000000000000009,3,6,9,4,1
stress_two_blocks,104469,stochastic,0,200,-1.100000000000001,3,4,7,4,3
stress_two_blocks,104470,stochastic,1,141,10.59,7,7,14,0,0
stress_two_blocks,104471,stochastic,0,200,-0.8000000000000009,3,8,11,4,0
stress_two_blocks,104472,stochastic,0,200,-0.9000000000000014,3,6,9,4,1
stress_two_blocks,104473,stochastic,0,200,-1.0000000000000009,3,5,8,4,2
stress_two_blocks,104474,stochastic,1,136,10.639999999999999,7,7,14,0,0
stress_two_blocks,104475,stochastic,0,200,-0.9000000000000011,3,6,9,4,1
stress_two_blocks,104476,stochastic,0,200,-1.100000000000001,3,4,7,4,3
stress_two_blocks,104477,stochastic,0,200,-1.1000000000000012,3,4,7,4,3
stress_two_blocks,104478,stochastic,1,181,10.189999999999998,7,7,14,0,0
stress_two_blocks,104479,stochastic,0,200,-1.1000000000000012,3,4,7,4,3
stress_two_blocks,104480,stochastic,0,200,-1.100000000000001,3,4,7,4,3
stress_two_blocks,104481,stochastic,1,87,11.129999999999999,7,7,14,0,0
stress_two_blocks,104482,stochastic,1,28,11.719999999999999,7,7,14,0,0
stress_two_blocks,104483,stochastic,1,103,10.969999999999999,7,7,14,0,0
stress_two_blocks,104484,stochastic,0,200,-0.9000000000000009,3,6,9,4,1
stress_two_blocks,104485,stochastic,1,55,11.45,7,8,15,0,0
stress_two_blocks,104486,stochastic,0,200,-0.20000000000000095,6,8,14,1,0
stress_two_blocks,104487,stochastic,0,200,-0.40000000000000097,5,8,13,2,0
stress_two_blocks,104488,stochastic,0,200,-1.1000000000000012,3,4,7,4,3
stress_two_blocks,104489,stochastic,0,200,-0.800000000000001,3,8,11,4,0
stress_two_blocks,104490,stochastic,0,200,-1.1000000000000016,3,4,7,4,3
stress_two_blocks,104491,stochastic,0,200,-0.9000000000000012,3,6,9,4,1
stress_two_blocks,104492,stochastic,0,200,-1.100000000000001,3,4,7,4,3
stress_two_blocks,104493,stochastic,0,200,-1.500000000000001,1,3,4,6,3
stress_two_blocks,104494,stochastic,0,200,-1.0000000000000009,3,5,8,4,2
stress_two_blocks,104495,stochastic,1,115,10.85,7,7,14,0,0
stress_two_blocks,104496,stochastic,0,200,-1.500000000000001,1,3,4,6,3
stress_two_blocks,104497,stochastic,0,200,-1.1000000000000008,3,4,7,4,3
stress_two_blocks,104498,stochastic,1,80,11.2,7,7,14,0,0
stress_two_blocks,104499,stochastic,1,195,10.049999999999999,7,7,14,0,0
stress_partial_double,104500,stochastic,0,200,-1.3000000000000012,3,6,9,4,2
stress_partial_double,104501,stochastic,0,200,-1.2000000000000013,3,3,6,4,1
stress_partial_double,104502,stochastic,0,200,-1.300000000000001,3,3,6,4,2
stress_partial_double,104503,stochastic,0,200,-1.2000000000000013,3,3,6,4,1
stress_partial_double,104504,stochastic,0,200,-1.200000000000001,3,3,6,4,1
stress_partial_double,104505,stochastic,0,200,-1.300000000000001,3,6,9,4,2
stress_partial_double,104506,stochastic,0,200,-1.200000000000001,3,3,6,4,1
stress_partial_double,104507,stochastic,0,200,-1.3000000000000012,3,6,9,4,2
stress_partial_double,104508,stochastic,1,163,10.069999999999999,7,9,16,0,0
stress_partial_double,104509,stochastic,0,200,-1.200000000000001,3,3,6,4,1
stress_partial_double,104510,stochastic,1,71,10.989999999999998,7,9,16,0,0
stress_partial_double,104511,stochastic,1,132,10.379999999999999,7,8,15,0,0
stress_partial_double,104512,stochastic,0,200,-1.2000000000000013,3,3,6,4,1
stress_partial_double,104513,stochastic,0,200,-1.200000000000001,3,2,5,4,1
stress_partial_double,104514,stochastic,1,180,9.899999999999999,7,9,16,0,0
stress_partial_double,104515,stochastic,0,200,-1.200000000000001,3,3,6,4,1
stress_partial_double,104516,stochastic,1,118,10.52,7,4,11,0,0
stress_partial_double,104517,stochastic,0,200,-1.200000000000001,3,7,10,4,1
stress_partial_double,104518,stochastic,0,200,-1.200000000000001,3,3,6,4,1
stress_partial_double,104519,stochastic,0,200,-1.300000000000001,3,6,9,4,2
stress_partial_double,104520,stochastic,0,200,-1.200000000000001,3,7,10,4,1
stress_partial_double,104521,stochastic,0,200,-1.200000000000001,3,3,6,4,1
stress_partial_double,104522,stochastic,0,200,-1.2000000000000013,3,3,6,4,1
stress_partial_double,104523,stochastic,0,200,-1.4000000000000012,3,5,8,4,3
stress_partial_double,104524,stochastic,0,200,-1.200000000000001,3,3,6,4,1
stress_partial_double,104525,stochastic,0,200,-1.200000000000001,3,3,6,4,1
stress_partial_double,104526,stochastic,0,200,-1.300000000000001,3,6,9,4,2
stress_partial_double,104527,stochastic,0,200,-1.200000000000001,3,3,6,4,1
stress_partial_double,104528,stochastic,0,200,-1.3000000000000012,3,6,9,4,2
stress_partial_double,104529,stochastic,0,200,-1.2000000000000013,3,3,6,4,1
stress_partial_double,104530,stochastic,0,200,-1.2000000000000015,3,3,6,4,1
stress_partial_double,104531,stochastic,0,200,-1.2000000000000015,3,3,6,4,1
stress_partial_double,104532,stochastic,1,58,11.12,7,9,16,0,0
stress_partial_double,104533,stochastic,0,200,-1.200000000000001,3,7,10,4,1
stress_partial_double,104534,stochastic,0,200,-1.2000000000000013,3,3,6,4,1
stress_partial_double,104535,stochastic,0,200,-1.2000000000000013,3,7,10,4,1
stress_partial_double,104536,stochastic,0,200,-1.2000000000000008,3,7,10,4,1
stress_partial_double,104537,stochastic,0,200,-1.200000000000001,3,3,6,4,1
stress_partial_double,104538,stochastic,0,200,-1.200000000000001,3,3,6,4,1
stress_partial_double,104539,stochastic,0,200,-1.200000000000001,3,3,6,4,1
stress_partial_double,104540,stochastic,1,160,10.099999999999998,7,9,16,0,0
stress_partial_double,104541,stochastic,0,200,-1.2000000000000013,3,7,10,4,1
stress_partial_double,104542,stochastic,0,200,-1.200000000000001,3,3,6,4,1
stress_partial_double,104543,stochastic,0,200,-1.2000000000000008,3,3,6,4,1
stress_partial_double,104544,stochastic,0,200,-1.2000000000000013,3,3,6,4,1
stress_partial_double,104545,stochastic,0,200,-1.2000000000000008,3,7,10,4,1
stress_partial_double,104546,stochastic,0,200,-1.2000000000000015,3,3,6,4,1
stress_partial_double,104547,stochastic,0,200,-1.3000000000000012,3,6,9,4,2
stress_partial_double,104548,stochastic,0,200,-1.3000000000000012,3,6,9,4,2
stress_partial_double,104549,stochastic,0,200,-1.2000000000000008,3,3,6,4,1
stress_partial_double,104550,stochastic,0,200,-1.3000000000000012,3,6,9,4,2
stress_partial_double,104551,stochastic,0,200,-1.200000000000001,3,3,6,4,1
stress_partial_double,104552,stochastic,0,200,-1.200000000000001,3,7,10,4,1
stress_partial_double,104553,stochastic,0,200,-1.2000000000000013,3,3,6,4,1
stress_partial_double,104554,stochastic,0,200,-1.3000000000000016,3,6,9,4,2
stress_partial_double,104555,stochastic,0,200,-1.2000000000000013,3,3,6,4,1
stress_partial_double,104556,stochastic,0,200,-1.200000000000001,3,3,6,4,1
stress_partial_double,104557,stochastic,0,200,-1.200000000000001,3,3,6,4,1
stress_partial_double,104558,stochastic,1,105,10.649999999999999,7,9,16,0,0
stress_partial_double,104559,stochastic,0,200,-1.200000000000001,3,3,6,4,1
stress_partial_double,104560,stochastic,0,200,-1.2000000000000015,3,3,6,4,1
stress_partial_double,104561,stochastic,0,200,-1.4000000000000012,3,5,8,4,3
stress_partial_double,104562,stochastic,0,200,-1.3000000000000012,3,4,7,4,2
stress_partial_double,104563,stochastic,0,200,-1.200000000000001,3,3,6,4,1
stress_partial_double,104564,stochastic,0,200,-1.2000000000000015,3,3,6,4,1
stress_partial_double,104565,stochastic,0,200,-1.2000000000000013,3,3,6,4,1
stress_partial_double,104566,stochastic,0,200,-1.200000000000001,3,3,6,4,1
stress_partial_double,104567,stochastic,0,200,-0.500000000000001,6,4,10,1,0
stress_partial_double,104568,stochastic,0,200,-1.3000000000000014,3,6,9,4,2
stress_partial_double,104569,stochastic,0,200,-1.200000000000001,3,3,6,4,1
stress_partial_double,104570,stochastic,1,37,11.33,7,8,15,0,0
stress_partial_double,104571,stochastic,0,200,-0.500000000000001,6,10,16,1,0
stress_partial_double,104572,stochastic,0,200,-1.2000000000000013,3,3,6,4,1
stress_partial_double,104573,stochastic,0,200,-1.3000000000000014,3,6,9,4,2
stress_partial_double,104574,stochastic,0,200,-1.200000000000001,3,3,6,4,1
stress_partial_double,104575,stochastic,0,200,-1.2000000000000013,3,7,10,4,1
stress_partial_double,104576,stochastic,0,200,-1.2000000000000013,3,3,6,4,1
stress_partial_double,104577,stochastic,0,200,-1.200000000000001,3,3,6,4,1
stress_partial_double,104578,stochastic,0,200,-1.200000000000001,3,3,6,4,1
stress_partial_double,104579,stochastic,0,200,-1.200000000000001,3,3,6,4,1
stress_partial_double,104580,stochastic,0,200,-1.200000000000001,3,3,6,4,1
stress_partial_double,104581,stochastic,0,200,-1.2000000000000013,3,3,6,4,1
stress_partial_double,104582,stochastic,0,200,-1.200000000000001,3,3,6,4,1
stress_partial_double,104583,stochastic,1,121,10.489999999999998,7,8,15,0,0
stress_partial_double,104584,stochastic,0,200,-1.200000000000001,3,3,6,4,1
stress_partial_double,104585,stochastic,0,200,-1.200000000000001,3,3,6,4,1
stress_partial_double,104586,stochastic,0,200,-1.200000000000001,3,3,6,4,1
stress_partial_double,104587,stochastic,1,122,10.479999999999999,7,9,16,0,0
stress_partial_double,104588,stochastic,0,200,-1.3000000000000012,3,4,7,4,2
stress_partial_double,104589,stochastic,0,200,-1.200000000000001,3,3,6,4,1
stress_partial_double,104590,stochastic,0,200,-1.200000000000001,3,3,6,4,1
stress_partial_double,104591,stochastic,0,200,-1.2000000000000008,3,3,6,4,1
stress_partial_double,104592,stochastic,0,200,-1.200000000000001,3,7,10,4,1
stress_partial_double,104593,stochastic,0,200,-1.200000000000001,3,2,5,4,1
stress_partial_double,104594,stochastic,0,200,-1.3000000000000014,3,3,6,4,2
stress_partial_double,104595,stochastic,0,200,-1.2000000000000008,3,7,10,4,1
stress_partial_double,104596,stochastic,0,200,-1.3000000000000012,3,6,9,4,2
stress_partial_double,104597,stochastic,1,103,10.669999999999998,7,8,15,0,0
stress_partial_double,104598,stochastic,0,200,-1.200000000000001,3,3,6,4,1
stress_partial_double,104599,stochastic,1,139,10.309999999999999,7,4,11,0,0
